Turbidity,Azimuth,Elevation,Normalization,Mean X,Mean Y,Sigma X,Sigma Y,Weight,Volume,MAE,RMSE
3,90,38,13.25,1.563772708,0.624095285,0.199663075,0.164895987,0.023323933,1,0.005715803,0.007370942
4,90,38,8,1.562650885,0.628210101,0.2115774,0.168631956,0.026408844,1,0.005842039,0.007478245
4,90,38,8,1.340767657,0.957993484,3.311190445,0.307432315,0.191994632,1,0.005842039,0.007478245
4,90,38,8,1.571064801,0.429235841,0.620673407,0.394099643,0.261063804,1,0.005842039,0.007478245
4,90,38,8,6.283185307,0.567282331,0.668259222,0.637207119,0.034345192,1,0.005842039,0.007478245
4,90,38,8,1.335045445,0.059711172,6,0.515037073,0.486187528,1,0.005842039,0.007478245
5,90,38,18.25,1.56165381,0.632048893,0.222050844,0.170866386,0.027750473,1,0.006187312,0.007990854
5,90,38,18.25,1.245450582,0.079349661,5.660154291,0.538906244,0.475664747,1,0.006187312,0.007990854
5,90,38,18.25,1.573880864,0.445047817,0.638911193,0.401497334,0.257647016,1,0.006187312,0.007990854
5,90,38,18.25,1.333293599,0.956207069,3.520500808,0.308348168,0.203206852,1,0.006187312,0.007990854
5,90,38,18.25,6.283185307,0.545067378,0.640135379,0.627252542,0.035730911,1,0.006187312,0.007990854
6,90,38,19.5,6.283185307,0.427996391,0.677186074,0.656960281,0.045909187,1,0.006611149,0.008508417
6,90,38,19.5,1.396812462,0.092224914,4.354193772,0.538121723,0.461836086,1,0.006611149,0.008508417
6,90,38,19.5,1.332760686,0.953838631,3.654152366,0.310191872,0.221026595,1,0.006611149,0.008508417
6,90,38,19.5,1.561614595,0.636287208,0.22531609,0.169444262,0.026162178,1,0.006611149,0.008508417
6,90,38,19.5,1.57384281,0.454367878,0.640061818,0.404450892,0.245065955,1,0.006611149,0.008508417
2,90,41,18,6.283185307,3.55E-23,1.950651004,0.637681418,0.204258347,1,0.005935873,0.007491925
2,90,41,18,1.576137645,0.091575249,0.559598435,0.472416529,0.192565141,1,0.005935873,0.007491925
2,90,41,18,1.228860289,9.04E-30,6,0.182702144,0.216147014,1,0.005935873,0.007491925
2,90,41,18,1.565953809,0.652732365,0.21700105,0.183207378,0.021454616,1,0.005935873,0.007491925
2,90,41,18,1.316576371,0.321994726,1.6820701,0.518895643,0.365574881,1,0.005935873,0.007491925
3,90,41,7.25,1.567974763,0.402333053,0.608398128,0.398297026,0.250321247,1,0.006193748,0.007933145
3,90,41,7.25,1.435951435,0.879275138,3.073295909,0.334007429,0.264195157,1,0.006193748,0.007933145
3,90,41,7.25,6.283185307,0.582593467,0.782079003,0.595920065,0.043293655,1,0.006193748,0.007933145
3,90,41,7.25,1.564011731,0.67663473,0.210304611,0.162477716,0.022722658,1,0.006193748,0.007933145
3,90,41,7.25,1.519391886,0.023309289,6,0.389669605,0.419467283,1,0.006193748,0.007933145
4,90,41,13,6.283185307,0.573155258,0.650282111,0.636869321,0.033586746,1,0.006247039,0.008001825
4,90,41,13,1.331007201,0.977857859,3.311314193,0.295138154,0.176837234,1,0.006247039,0.008001825
4,90,41,13,1.367911773,0.067192784,6,0.533194665,0.505558143,1,0.006247039,0.008001825
4,90,41,13,1.571081831,0.459615382,0.638010277,0.393963061,0.258153307,1,0.006247039,0.008001825
4,90,41,13,1.562759204,0.679789502,0.222322816,0.166622019,0.025864571,1,0.006247039,0.008001825
5,90,41,17,1.248140849,0.091885204,5.900814002,0.545835288,0.487645882,1,0.006606345,0.008544956
5,90,41,17,1.5741995,0.473124033,0.659005953,0.401475295,0.255292248,1,0.006606345,0.008544956
5,90,41,17,1.561639961,0.681357487,0.234916665,0.171347461,0.028011209,1,0.006606345,0.008544956
5,90,41,17,6.283185307,0.57729524,0.624741221,0.613546506,0.034332903,1,0.006606345,0.008544956
5,90,41,17,1.329202576,0.972059244,3.537755006,0.299173304,0.194717758,1,0.006606345,0.008544956
6,90,41,16.75,1.327821492,0.968129386,3.695165257,0.302588831,0.214542843,1,0.007046831,0.009084856
6,90,41,16.75,1.561583989,0.684340101,0.240144385,0.171388382,0.027066476,1,0.007046831,0.009084856
6,90,41,16.75,1.389653452,0.105302268,4.624324947,0.541935188,0.471715836,1,0.007046831,0.009084856
6,90,41,16.75,1.574291562,0.480908913,0.662654126,0.405228701,0.243443101,1,0.007046831,0.009084856
6,90,41,16.75,6.283185307,0.472983396,0.659006301,0.641684809,0.043231745,1,0.007046831,0.009084856
2,90,44,11.25,1.57780072,0.112016233,0.569702886,0.47882649,0.175337381,1,0.006426508,0.00798436
2,90,44,11.25,6.283185307,4.54E-30,1.931868884,0.646304966,0.206872798,1,0.006426508,0.00798436
2,90,44,11.25,1.566852708,0.708026133,0.235263934,0.187263789,0.021789878,1,0.006426508,0.00798436
2,90,44,11.25,1.230768507,6.08E-29,6,0.182999284,0.217227788,1,0.006426508,0.00798436
2,90,44,11.25,1.335543874,0.327945888,1.655981162,0.522366492,0.378772156,1,0.006426508,0.00798436
3,90,44,6.75,1.578377929,0.020971603,6,0.429012953,0.462007041,1,0.006709862,0.008562703
3,90,44,6.75,1.38796174,0.930695173,3.264394097,0.314114615,0.228158405,1,0.006709862,0.008562703
3,90,44,6.75,1.564519098,0.727390035,0.225688403,0.161957131,0.022945997,1,0.006709862,0.008562703
3,90,44,6.75,6.283185307,0.555747713,0.715192604,0.639991768,0.037530961,1,0.006709862,0.008562703
3,90,44,6.75,1.567461349,0.433916519,0.634089939,0.401438621,0.249357597,1,0.006709862,0.008562703
4,90,44,10.5,1.570678368,0.487781959,0.659046615,0.3945568,0.25380454,1,0.006705369,0.008610871
4,90,44,10.5,1.423993947,0.074052077,6,0.546877126,0.520066208,1,0.006705369,0.008610871
4,90,44,10.5,1.324902729,0.994439022,3.324577791,0.284825751,0.167003067,1,0.006705369,0.008610871
4,90,44,10.5,6.283185307,0.58372292,0.637243556,0.631027169,0.033184322,1,0.006705369,0.008610871
4,90,44,10.5,1.563100229,0.729672237,0.236641105,0.166300214,0.025941863,1,0.006705369,0.008610871
5,90,44,14.75,1.573953813,0.499785121,0.680910465,0.401254543,0.250875529,1,0.007108978,0.009207482
5,90,44,14.75,1.325949228,0.986885281,3.55047215,0.291029554,0.188282369,1,0.007108978,0.009207482
5,90,44,14.75,6.283185307,0.600443195,0.617330468,0.602159461,0.033874679,1,0.007108978,0.009207482
5,90,44,14.75,1.300149144,0.10346731,5.999448949,0.552114903,0.498448173,1,0.007108978,0.009207482
5,90,44,14.75,1.561907276,0.729811628,0.250266944,0.17285077,0.02851925,1,0.007108978,0.009207482
6,90,44,13.25,1.384652135,0.117729528,4.970226593,0.546476027,0.481423446,1,0.007565163,0.009779678
6,90,44,13.25,1.574704702,0.504269225,0.689608158,0.406623435,0.240774884,1,0.007565163,0.009779678
6,90,44,13.25,1.320900873,0.982209548,3.744237417,0.295600842,0.208827389,1,0.007565163,0.009779678
6,90,44,13.25,1.561664232,0.731374416,0.258653195,0.175300849,0.028578174,1,0.007565163,0.009779678
6,90,44,13.25,6.283185307,0.520771788,0.640368639,0.623620298,0.040396106,1,0.007565163,0.009779678
2,90,47,17.25,6.283185307,2.64E-22,1.911578939,0.654674601,0.209833351,1,0.006966378,0.008556909
2,90,47,17.25,1.352770661,0.328393591,1.633140648,0.529278455,0.395485951,1,0.006966378,0.008556909
2,90,47,17.25,1.25760685,1.73E-35,6,0.182910928,0.217116346,1,0.006966378,0.008556909
2,90,47,17.25,1.568101451,0.764969141,0.258991549,0.189268281,0.02246367,1,0.006966378,0.008556909
2,90,47,17.25,1.579957567,0.135257343,0.576892147,0.479257203,0.155100682,1,0.006966378,0.008556909
3,90,47,9.25,1.565409815,0.775989608,0.24573351,0.163535835,0.023834898,1,0.007285503,0.009288825
3,90,47,9.25,1.355757823,0.972691513,3.35718148,0.296526869,0.196448549,1,0.007285503,0.009288825
3,90,47,9.25,1.566143344,0.46136104,0.662699405,0.404558239,0.245506058,1,0.007285503,0.009288825
3,90,47,9.25,6.283185307,0.531337311,0.674647875,0.673815146,0.034552922,1,0.007285503,0.009288825
3,90,47,9.25,1.651685493,0.010453577,6,0.472435848,0.499657572,1,0.007285503,0.009288825
4,90,47,8,1.569810654,0.513563179,0.683664623,0.395426762,0.247932314,1,0.007250254,0.009339245
4,90,47,8,1.320316678,1.009006788,3.353463393,0.276586858,0.161260816,1,0.007250254,0.009339245
4,90,47,8,1.496579252,0.080666195,5.999999954,0.557045871,0.531208704,1,0.007250254,0.009339245
4,90,47,8,6.283185307,0.597168088,0.628277185,0.621830328,0.033042863,1,0.007250254,0.009339245
4,90,47,8,1.563730968,0.778011019,0.254603644,0.167967984,0.026555303,1,0.007250254,0.009339245
5,90,47,17.5,1.321668534,1.000693903,3.566238846,0.284192607,0.18407834,1,0.007712219,0.010001499
5,90,47,17.5,1.381071216,0.114069663,5.999671862,0.557584846,0.508163719,1,0.007712219,0.010001499
5,90,47,17.5,6.283185307,0.617904837,0.615580663,0.59225512,0.034034605,1,0.007712219,0.010001499
5,90,47,17.5,1.573205265,0.524648531,0.70483963,0.40065116,0.244417457,1,0.007712219,0.010001499
5,90,47,17.5,1.562489641,0.777561113,0.268533698,0.175607557,0.029305879,1,0.007712219,0.010001499
6,90,47,14.5,1.561915626,0.777417332,0.281920301,0.181370856,0.030880641,1,0.00818636,0.010607252
6,90,47,14.5,1.380370418,0.129551882,5.437927158,0.551494538,0.490661408,1,0.00818636,0.010607252
6,90,47,14.5,1.308318728,0.995922687,3.801607601,0.289454104,0.204233557,1,0.00818636,0.010607252
6,90,47,14.5,6.283185307,0.571787312,0.621430113,0.602175803,0.03738871,1,0.00818636,0.010607252
6,90,47,14.5,1.575141021,0.523338786,0.721578501,0.408394042,0.236835683,1,0.00818636,0.010607252
2,90,50,8.5,1.322980027,8.30E-30,6,0.182314527,0.215490584,1,0.00751083,0.009168092
2,90,50,8.5,6.283185307,2.55E-18,1.8867486,0.662743866,0.212696737,1,0.00751083,0.009168092
2,90,50,8.5,1.58283341,0.163131785,0.579717302,0.470876801,0.132158423,1,0.00751083,0.009168092
2,90,50,8.5,1.56989907,0.822207414,0.291178951,0.188968367,0.02373064,1,0.00751083,0.009168092
2,90,50,8.5,1.367669323,0.321713467,1.618080747,0.539794209,0.415923616,1,0.00751083,0.009168092
3,90,50,9.5,6.283185307,0.524498087,0.652030056,0.684175666,0.033303216,1,0.007942631,0.010151305
3,90,50,9.5,1.339071646,0.999828676,3.408841498,0.284458877,0.17814355,1,0.007942631,0.010151305
3,90,50,9.5,1.566763129,0.822594239,0.26996498,0.167586726,0.025225664,1,0.007942631,0.010151305
3,90,50,9.5,1.73669457,6.86E-13,6,0.505003778,0.524541089,1,0.007942631,0.010151305
3,90,50,9.5,1.564067217,0.484736393,0.693631024,0.407450863,0.238786482,1,0.007942631,0.010151305
4,90,50,15.5,1.568491578,0.536742825,0.711523242,0.395984517,0.240311181,1,0.007900564,0.01021767
4,90,50,15.5,1.564712968,0.825259894,0.276487786,0.171556229,0.027629139,1,0.007900564,0.01021767
4,90,50,15.5,6.283185307,0.611730961,0.622924278,0.611014213,0.033111709,1,0.007900564,0.01021767
4,90,50,15.5,1.314013568,1.022273561,3.397824217,0.270279635,0.158556511,1,0.007900564,0.01021767
4,90,50,15.5,1.576720118,0.087230484,5.999959017,0.564797252,0.54039146,1,0.007900564,0.01021767
5,90,50,15.5,1.563387216,0.824835841,0.29065785,0.179746931,0.030484845,1,0.008428143,0.010947923
5,90,50,15.5,1.313083978,1.013703599,3.59402748,0.278671176,0.181897466,1,0.008428143,0.010947923
5,90,50,15.5,6.283185307,0.634769105,0.615828971,0.58191589,0.03431004,1,0.008428143,0.010947923
5,90,50,15.5,1.463334866,0.123936579,5.999709119,0.562395505,0.517207368,1,0.008428143,0.010947923
5,90,50,15.5,1.572189372,0.546908704,0.731454368,0.399496516,0.236100281,1,0.008428143,0.010947923
6,90,50,9,1.575484842,0.537954548,0.757244616,0.409419494,0.230677198,1,0.008917086,0.011580857
6,90,50,9,1.386059455,0.140927722,5.999939843,0.55671841,0.499606073,1,0.008917086,0.011580857
6,90,50,9,1.562521355,0.822657042,0.310369913,0.188983308,0.033902264,1,0.008917086,0.011580857
6,90,50,9,6.283185307,0.621033169,0.60607236,0.579174184,0.034760894,1,0.008917086,0.011580857
6,90,50,9,1.287129063,1.009071828,3.857209309,0.284277392,0.201053571,1,0.008917086,0.011580857
2,90,53,9.75,1.772355781,1.031488495,6,0.264710731,0.105292441,1,0.008104664,0.011101099
2,90,53,9.75,6.283185307,2.45E-42,6,0.464563428,0.458718566,1,0.008104664,0.011101099
2,90,53,9.75,1.882007447,0.016382332,6,0.13549449,0.110818411,1,0.008104664,0.011101099
2,90,53,9.75,1.455071198,0.180954727,0.877587095,0.500913364,0.293182207,1,0.008104664,0.011101099
2,90,53,9.75,1.598894975,0.832747037,0.339846998,0.203399019,0.031988375,1,0.008104664,0.011101099
3,90,53,14.5,1.568574904,0.867939486,0.298590539,0.173854951,0.0270059,1,0.008731642,0.011199988
3,90,53,14.5,1.32489071,1.015855472,3.491192854,0.278615642,0.173848955,1,0.008731642,0.011199988
3,90,53,14.5,1.813692189,1.98E-24,6,0.518607075,0.536984218,1,0.008731642,0.011199988
3,90,53,14.5,6.283185307,0.529706147,0.639846171,0.680565488,0.032984498,1,0.008731642,0.011199988
3,90,53,14.5,1.56164911,0.504610043,0.726027366,0.409656075,0.229176429,1,0.008731642,0.011199988
4,90,53,8.75,1.566831484,0.557129173,0.741998128,0.395559589,0.23062947,1,0.008678484,0.011278309
4,90,53,8.75,1.654256715,0.094244944,6,0.57003906,0.54822901,1,0.008678484,0.011278309
4,90,53,8.75,1.566122435,0.871973079,0.302867729,0.176592476,0.029090855,1,0.008678484,0.011278309
4,90,53,8.75,6.283185307,0.625842529,0.620772701,0.599993657,0.033354435,1,0.008678484,0.011278309
4,90,53,8.75,1.301066741,1.034437603,3.463839172,0.265923964,0.15869623,1,0.008678484,0.011278309
5,90,53,8,1.564614452,0.872157504,0.316903361,0.184443095,0.031871055,1,0.009279887,0.012075162
5,90,53,8,6.283185307,0.649903409,0.617800497,0.571876257,0.034678983,1,0.009279887,0.012075162
5,90,53,8,1.571224505,0.566821393,0.759551885,0.396995635,0.225637414,1,0.009279887,0.012075162
5,90,53,8,1.295687773,1.025961299,3.640717915,0.274384901,0.181519422,1,0.009279887,0.012075162
5,90,53,8,1.532304278,0.133335826,5.999990904,0.566679518,0.526293126,1,0.009279887,0.012075162
6,90,53,12.5,1.462110929,0.150959307,5.99966642,0.560633005,0.509255407,1,0.009794182,0.012736441
6,90,53,12.5,1.563968845,0.869221233,0.338468603,0.194256111,0.035656149,1,0.009794182,0.012736441
6,90,53,12.5,1.264003087,1.020616129,3.886393659,0.280555792,0.200689861,1,0.009794182,0.012736441
6,90,53,12.5,1.574557697,0.555814017,0.784464685,0.405546344,0.219177826,1,0.009794182,0.012736441
6,90,53,12.5,6.283185307,0.638979169,0.611390985,0.56895997,0.035220757,1,0.009794182,0.012736441
2,90,56,14.5,1.431675878,0.181264773,0.927362379,0.50723898,0.282712812,1,0.008298908,0.011300161
2,90,56,14.5,1.605212619,0.870735837,0.384181736,0.209194906,0.03469649,1,0.008298908,0.011300161
2,90,56,14.5,2.33061973,0.015226346,6,0.137848224,0.1149571,1,0.008298908,0.011300161
2,90,56,14.5,6.283185307,2.09E-37,6,0.48879584,0.472257469,1,0.008298908,0.011300161
2,90,56,14.5,1.63400993,1.059672464,6,0.251991332,0.095376129,1,0.008298908,0.011300161
3,90,56,11.75,1.570939119,0.913078487,0.332104995,0.180719118,0.028971982,1,0.009705634,0.012469986
3,90,56,11.75,1.298757189,1.029825063,3.59128568,0.274472715,0.171975765,1,0.009705634,0.012469986
3,90,56,11.75,1.871353626,1.38E-34,6,0.531036368,0.548946151,1,0.009705634,0.012469986
3,90,56,11.75,1.559086624,0.522145241,0.759577342,0.409667843,0.217151862,1,0.009705634,0.012469986
3,90,56,11.75,6.283185307,0.534948611,0.632739033,0.674922494,0.032954241,1,0.009705634,0.012469986
4,90,56,8.75,1.563012231,0.576706249,0.770567381,0.393147797,0.21700068,1,0.009735954,0.012645388
4,90,56,8.75,1.29175797,1.041613218,3.590430643,0.268730114,0.17263963,1,0.009735954,0.012645388
4,90,56,8.75,1.568854538,0.919544027,0.332576963,0.181466925,0.030375096,1,0.009735954,0.012645388
4,90,56,8.75,1.758068816,0.107637282,5.649431955,0.55444615,0.544020235,1,0.009735954,0.012645388
4,90,56,8.75,6.283185307,0.615477085,0.637495066,0.603261906,0.035964359,1,0.009735954,0.012645388
5,90,56,9.75,6.283185307,0.661739588,0.620917486,0.562794401,0.03510656,1,0.010292058,0.013429262
5,90,56,9.75,1.571122398,0.586076297,0.78636782,0.392160134,0.212922808,1,0.010292058,0.013429262
5,90,56,9.75,1.266698958,1.037221999,3.72138908,0.271493299,0.183126757,1,0.010292058,0.013429262
5,90,56,9.75,1.566028808,0.920536844,0.346457753,0.18784045,0.0329068,1,0.010292058,0.013429262
5,90,56,9.75,1.564976343,0.14214127,5.999739062,0.570151964,0.535937075,1,0.010292058,0.013429262
6,90,56,18.25,1.231911706,1.031013275,3.955822653,0.278167556,0.202509626,1,0.010842225,0.014130977
6,90,56,18.25,1.575051342,0.574781399,0.807940629,0.398679623,0.205692656,1,0.010842225,0.014130977
6,90,56,18.25,6.283185307,0.652908313,0.616785261,0.559684511,0.035679013,1,0.010842225,0.014130977
6,90,56,18.25,1.565438785,0.917515263,0.36818044,0.197072744,0.036490705,1,0.010842225,0.014130977
6,90,56,18.25,1.48571237,0.159527922,5.999621916,0.563849146,0.519628,1,0.010842225,0.014130977
2,90,59,10.75,6.283185307,1.35E-25,2.700349974,0.541653544,0.322436065,1,0.008461986,0.01104436
2,90,59,10.75,1.373061143,0.220885626,1.194242724,0.472907978,0.409171778,1,0.008461986,0.01104436
2,90,59,10.75,0.940368403,5.52E-18,6,0.159489539,0.152880449,1,0.008461986,0.01104436
2,90,59,10.75,1.599813881,0.907461893,0.416363135,0.221620395,0.037996269,1,0.008461986,0.01104436
2,90,59,10.75,5.88E-20,1.100552402,6,0.229453152,0.077515439,1,0.008461986,0.01104436
3,90,59,18.25,1.253863781,1.041871072,3.732081206,0.271909868,0.172087889,1,0.010811814,0.013929774
3,90,59,18.25,1.890356785,5.13E-20,6,0.542565884,0.561416394,1,0.010811814,0.013929774
3,90,59,18.25,1.57375021,0.958873856,0.369891658,0.186203115,0.03062021,1,0.010811814,0.013929774
3,90,59,18.25,6.283185307,0.536112782,0.629511631,0.669444149,0.033099977,1,0.010811814,0.013929774
3,90,59,18.25,1.557293668,0.539445002,0.791909965,0.406829799,0.20277553,1,0.010811814,0.013929774
4,90,59,7.25,1.5730495,0.976716824,0.350709792,0.176180502,0.0272585,1,0.011455423,0.014741515
4,90,59,7.25,1.55689103,0.617702067,0.766135301,0.378255191,0.189286845,1,0.011455423,0.014741515
4,90,59,7.25,6.283185307,0.488821985,0.740768889,0.658688909,0.052340948,1,0.011455423,0.014741515
4,90,59,7.25,1.340678552,1.041618844,3.500221877,0.276218874,0.197887011,1,0.011455423,0.014741515
4,90,59,7.25,1.757789172,0.125377877,4.284255535,0.524082335,0.533226695,1,0.011455423,0.014741515
5,90,59,14,1.226087289,1.046668407,3.863910935,0.270779564,0.187798679,1,0.011457341,0.015024734
5,90,59,14,1.538344193,0.149643687,5.999965038,0.57161981,0.545762443,1,0.011457341,0.015024734
5,90,59,14,6.283185307,0.668652579,0.624232915,0.555240448,0.035510831,1,0.011457341,0.015024734
5,90,59,14,1.567261415,0.971856054,0.377711567,0.187113572,0.032731767,1,0.011457341,0.015024734
5,90,59,14,1.573206151,0.607955578,0.80785126,0.384354434,0.19819628,1,0.011457341,0.015024734
6,90,59,14,1.435864309,0.165115658,5.999985327,0.565225445,0.529943347,1,0.012035502,0.015762225
6,90,59,14,1.566355569,0.970264122,0.397085809,0.194101607,0.035284407,1,0.012035502,0.015762225
6,90,59,14,6.283185307,0.661082628,0.621140012,0.551645136,0.036019264,1,0.012035502,0.015762225
6,90,59,14,1.578503076,0.59943215,0.822837942,0.388363022,0.190817738,1,0.012035502,0.015762225
6,90,59,14,1.19169048,1.039265996,4.10042003,0.278096357,0.207935243,1,0.012035502,0.015762225
2,90,5,14.75,0.811530671,0.064691069,6,0.602496582,0.493628212,1,0.002723458,0.004165099
2,90,5,14.75,5.699445119,1.23E-37,1.444747597,0.276246659,0.075555281,1,0.002723458,0.004165099
2,90,5,14.75,1.56402864,0.044241646,0.178638585,0.11934975,0.041326655,1,0.002723458,0.004165099
2,90,5,14.75,0.862341928,4.01E-20,3.961535207,0.143687959,0.130832878,1,0.002723458,0.004165099
2,90,5,14.75,1.569542026,6.14E-38,0.534814624,0.315941328,0.258656974,1,0.002723458,0.004165099
3,90,5,5.5,1.570311563,0.041376651,0.527293326,0.369095561,0.224311158,1,0.002499589,0.003569071
3,90,5,5.5,1.34158743,0.665331288,2.149717943,0.402313111,0.304384431,1,0.002499589,0.003569071
3,90,5,5.5,6.283185307,0.425319575,1.730759561,0.554562879,0.152116036,1,0.002499589,0.003569071
3,90,5,5.5,1.563426993,0.064674114,0.170767657,0.157243847,0.029438735,1,0.002499589,0.003569071
3,90,5,5.5,0.618428644,2.10E-31,6,0.310025375,0.289749641,1,0.002499589,0.003569071
4,90,5,11.75,2.36612288,0.997606477,6,0.280053423,0.09457813,1,0.00269745,0.003617744
4,90,5,11.75,1.36196827,0.150099266,1.012964229,0.511224208,0.242456852,1,0.00269745,0.003617744
4,90,5,11.75,6.283185307,0.068132068,5.999999999,0.573993517,0.518667206,1,0.00269745,0.003617744
4,90,5,11.75,1.559091172,0.068800448,0.142290361,0.144701441,0.015373359,1,0.00269745,0.003617744
4,90,5,11.75,1.586547642,0.044705908,0.412525648,0.351731824,0.128924452,1,0.00269745,0.003617744
5,90,5,13.5,1.57842503,0.049654782,0.447742673,0.393097272,0.147927638,1,0.003170034,0.004198751
5,90,5,13.5,1.31146623,0.151806824,1.499594947,0.542266789,0.444747973,1,0.003170034,0.004198751
5,90,5,13.5,1.561157366,0.058955789,0.151905196,0.159723233,0.016090941,1,0.003170034,0.004198751
5,90,5,13.5,0.906888049,0.980101497,5.999999965,0.285204965,0.105801635,1,0.003170034,0.004198751
5,90,5,13.5,6.283185307,0.093723106,2.290694641,0.613545485,0.285431814,1,0.003170034,0.004198751
6,90,5,14,1.455469497,0.149654299,1.580941597,0.54480381,0.506033228,1,0.003636532,0.004788353
6,90,5,14,6.283185307,0.0989016,1.736603475,0.622733596,0.210801702,1,0.003636532,0.004788353
6,90,5,14,1.572455743,0.045828357,0.442569111,0.401841511,0.138444279,1,0.003636532,0.004788353
6,90,5,14,0.955048801,0.967359773,5.999941989,0.296459585,0.130953505,1,0.003636532,0.004788353
6,90,5,14,1.562586514,0.057852346,0.149241242,0.157413566,0.013767286,1,0.003636532,0.004788353
2,90,62,7.5,1.369519188,0.236129919,1.290941011,0.475792204,0.42589881,1,0.008174471,0.010516936
2,90,62,7.5,1.598700943,0.946369169,0.456128714,0.221809559,0.037413641,1,0.008174471,0.010516936
2,90,62,7.5,9.29E-18,1.119410071,6,0.219624652,0.072761073,1,0.008174471,0.010516936
2,90,62,7.5,0.934916999,2.82E-30,6,0.160908402,0.159081006,1,0.008174471,0.010516936
2,90,62,7.5,6.283185307,3.13E-22,2.453323096,0.560795312,0.304845471,1,0.008174471,0.010516936
3,90,62,17.5,0.169639683,5.23E-31,6,0.230747584,0.131570838,1,0.0144509,0.017891744
3,90,62,17.5,1.45E-34,1.154638007,4.29202474,0.187536719,0.07358716,1,0.0144509,0.017891744
3,90,62,17.5,1.58744399,0.9715305,0.422689528,0.203869697,0.041153862,1,0.0144509,0.017891744
3,90,62,17.5,1.427034289,0.515995133,1.30470345,0.431032971,0.465735553,1,0.0144509,0.017891744
3,90,62,17.5,6.283185307,0.403268469,2.207907224,0.542656189,0.287952588,1,0.0144509,0.017891744
4,90,62,10.5,1.565571891,0.622998157,0.815867828,0.378785555,0.185115992,1,0.012107178,0.015907343
4,90,62,10.5,6.283185307,0.611893463,0.647342257,0.594151155,0.037695109,1,0.012107178,0.015907343
4,90,62,10.5,1.200332637,1.059199528,3.935249961,0.268432431,0.182761436,1,0.012107178,0.015907343
4,90,62,10.5,1.572566847,1.022270241,0.40108486,0.179206553,0.030033963,1,0.012107178,0.015907343
4,90,62,10.5,1.698406694,0.121197337,5.518280497,0.559305632,0.5643935,1,0.012107178,0.015907343
5,90,62,18.75,6.283185307,0.543840047,1.965601998,0.487689409,0.262357582,1,0.013819576,0.017187505
5,90,62,18.75,1.453444333,0.584778958,1.399757122,0.411984783,0.503593331,1,0.013819576,0.017187505
5,90,62,18.75,4.11E-21,1.168576091,4.756344557,0.18767825,0.092922869,1,0.013819576,0.017187505
5,90,62,18.75,0.461415109,6.33E-31,5.611591098,0.217132833,0.094741615,1,0.013819576,0.017187505
5,90,62,18.75,1.583186679,0.977811364,0.441274955,0.202041634,0.046384604,1,0.013819576,0.017187505
6,90,62,13.75,1.582150145,0.975016695,0.454443821,0.205764719,0.047640326,1,0.01377588,0.017196886
6,90,62,13.75,1.88E-15,1.165244908,4.930958986,0.191827701,0.101106091,1,0.01377588,0.017196886
6,90,62,13.75,1.468008753,0.581138955,1.457796992,0.414796642,0.517736523,1,0.01377588,0.017196886
6,90,62,13.75,0.589869731,1.36E-36,5.346547744,0.204926968,0.083364144,1,0.01377588,0.017196886
6,90,62,13.75,6.283185307,0.550431674,1.853856398,0.485789489,0.250152917,1,0.01377588,0.017196886
2,90,65,7,1.37360259,0.247040808,1.403335646,0.47854823,0.442876079,1,0.00784771,0.010041019
2,90,65,7,1.597114347,0.981165872,0.506524185,0.224882497,0.03748187,1,0.00784771,0.010041019
2,90,65,7,6.283185307,7.55E-20,2.226721045,0.579832967,0.285302381,1,0.00784771,0.010041019
2,90,65,7,1.001187241,1.17E-31,6,0.162431721,0.164970418,1,0.00784771,0.010041019
2,90,65,7,6.20E-14,1.135778076,6,0.212058235,0.069369253,1,0.00784771,0.010041019
3,90,65,12.25,1.559732146,0.6002561,0.822139414,0.388840202,0.163858336,1,0.013302413,0.01725423
3,90,65,12.25,1.578943877,1.071184523,0.447681141,0.17307138,0.027723648,1,0.013302413,0.01725423
3,90,65,12.25,1.241720152,1.029000395,4.152192169,0.292858678,0.224976897,1,0.013302413,0.01725423
3,90,65,12.25,1.777709282,0.035629943,5.325001921,0.491281442,0.543623799,1,0.013302413,0.01725423
3,90,65,12.25,6.283185307,0.458328872,0.677886559,0.685584341,0.03981732,1,0.013302413,0.01725423
4,90,65,17.25,1.575183552,0.648293624,0.836556741,0.370338069,0.169683835,1,0.013233833,0.017625385
4,90,65,17.25,1.572827747,1.076266784,0.44745987,0.17081884,0.028973297,1,0.013233833,0.017625385
4,90,65,17.25,6.283185307,0.635422054,0.627730125,0.574005391,0.034618272,1,0.013233833,0.017625385
4,90,65,17.25,1.538842823,0.123743884,5.999846491,0.571906891,0.583471824,1,0.013233833,0.017625385
4,90,65,17.25,1.096129553,1.067085384,4.314803021,0.26793676,0.183252773,1,0.013233833,0.017625385
5,90,65,17,1.471805831,0.618093292,1.483990183,0.402569331,0.507041278,1,0.014308963,0.017890439
5,90,65,17,0.613149502,2.02E-26,5.999999954,0.235998717,0.118522861,1,0.014308963,0.017890439
5,90,65,17,2.44E-07,1.18674417,5.042797283,0.181484856,0.091918556,1,0.014308963,0.017890439
5,90,65,17,6.283185307,0.590274812,1.816740341,0.46560002,0.239781131,1,0.014308963,0.017890439
5,90,65,17,1.583323178,1.018930001,0.472905124,0.198013954,0.042736174,1,0.014308963,0.017890439
